Career Key,Qualification Key,Qualification ID,Qualification Title,NQF Level,Career Family,Career Name,Match Type,Relevance Score,Career Source,Review Flag
C0737,Q0724,101367,Occupational Certificate: Textile Wet Process Printing Machine Operator,NQF LEVEL 02,Other / Review,Textile Wet Process Printing Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
C0738,Q0725,103188,Occupational Certificate: Textile Wet Product Finishing Machine Operator,NQF LEVEL 02,Other / Review,Textile Wet Product Finishing Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
C0740,Q0726,105017,Occupational Certificate: Tissue Backstand Operator,NQF LEVEL 03,Other / Review,Tissue Backstand Operator,Direct,5,Starter title-based mapping,Review career mapping
C0741,Q0727,105019,Occupational Certificate: Tissue Converter Machine Operator,NQF LEVEL 04,Other / Review,Tissue Converter Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
C0742,Q0728,105018,Occupational Certificate: Tissue Packaging Attendant,NQF LEVEL 03,Other / Review,Tissue Packaging Attendant,Direct,5,Starter title-based mapping,Review career mapping
C0743,Q0729,103091,Occupational Certificate: Tooling CAD Operator,NQF LEVEL 04,Other / Review,Tooling CAD Operator,Direct,5,Starter title-based mapping,Review career mapping
C0744,Q0730,103142,Occupational Certificate: Tooling Machinist,NQF LEVEL 05,Other / Review,Tooling Machinist,Direct,5,Starter title-based mapping,Review career mapping
C0745,Q0731,103177,Occupational Certificate: Toolmaker,NQF LEVEL 05,Other / Review,Toolmaker,Direct,5,Starter title-based mapping,Review career mapping; Qualification Title + NQF maps to multiple IDs
C0745,Q0732,91796,Occupational Certificate: Toolmaker,NQF LEVEL 05,Other / Review,Toolmaker,Direct,5,Starter title-based mapping,Review career mapping; Qualification Title + NQF maps to multiple IDs
C0113,Q0733,101865,Occupational Certificate: Tourist Information Officer,NQF LEVEL 05,Business & Management,Tourist Information Officer,Direct,5,Starter title-based mapping,
C0075,Q0733,101865,Occupational Certificate: Tourist Information Officer,NQF LEVEL 05,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0210,Q0734,117476,Occupational Certificate: Tractor Mechanic,NQF LEVEL 04,Engineering & Trades,Tractor Mechanic,Direct,5,Starter title-based mapping,
C0160,Q0734,117476,Occupational Certificate: Tractor Mechanic,NQF LEVEL 04,Engineering & Trades,Engineering Assistant,Related,4,Starter title-based mapping,
C0211,Q0735,117477,Occupational Certificate: Tractor Mechanic Assistant,NQF LEVEL 02,Engineering & Trades,Tractor Mechanic Assistant,Direct,5,Starter title-based mapping,
C0160,Q0735,117477,Occupational Certificate: Tractor Mechanic Assistant,NQF LEVEL 02,Engineering & Trades,Engineering Assistant,Related,4,Starter title-based mapping,
C0009,Q0736,117014,Occupational Certificate: Tractor Operator,NQF LEVEL 02,Agriculture & Environment,Tractor Operator,Direct,5,Starter title-based mapping,
C0002,Q0736,117014,Occupational Certificate: Tractor Operator,NQF LEVEL 02,Agriculture & Environment,Agriculture Assistant,Related,4,Starter title-based mapping,
C0377,Q0737,118790,Occupational Certificate: Trade Unionist,NQF LEVEL 04,Legal & Compliance,Trade Union Official,Direct,5,Starter title-based mapping,
C0370,Q0737,118790,Occupational Certificate: Trade Unionist,NQF LEVEL 04,Legal & Compliance,Labour Relations Officer,Related,4,Starter title-based mapping,
C0374,Q0737,118790,Occupational Certificate: Trade Unionist,NQF LEVEL 04,Legal & Compliance,Organiser,Related,4,Starter title-based mapping,
C0114,Q0738,97639,Occupational Certificate: Traffic Officer,NQF LEVEL 06,Business & Management,Traffic Officer,Direct,5,Starter title-based mapping,
C0075,Q0738,97639,Occupational Certificate: Traffic Officer,NQF LEVEL 06,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0115,Q0739,121005,Occupational Certificate: Train Control Officer,NQF LEVEL 05,Business & Management,Train Control Officer,Direct,5,Starter title-based mapping,
C0075,Q0739,121005,Occupational Certificate: Train Control Officer,NQF LEVEL 05,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0397,Q0740,97391,Occupational Certificate: Train Driver,NQF LEVEL 04,Logistics & Supply Chain,Train Driver,Direct,5,Starter title-based mapping,
C0393,Q0740,97391,Occupational Certificate: Train Driver,NQF LEVEL 04,Logistics & Supply Chain,Rail Operations Driver,Related,4,Starter title-based mapping,
C0386,Q0740,97391,Occupational Certificate: Train Driver,NQF LEVEL 04,Logistics & Supply Chain,Locomotive Driver,Related,4,Starter title-based mapping,
C0347,Q0741,101321,Occupational Certificate: Training and Development Practitioner,NQF LEVEL 05,ICT & Data,Training and Development Practitioner,Direct,5,Starter title-based mapping,
C0321,Q0741,101321,Occupational Certificate: Training and Development Practitioner,NQF LEVEL 05,ICT & Data,Digital Support Specialist,Related,4,Starter title-based mapping,
C0398,Q0742,118747,Occupational Certificate: Transit Protection Driver,NQF LEVEL 05,Logistics & Supply Chain,Transit Protection Driver,Direct,5,Starter title-based mapping,
C0394,Q0742,118747,Occupational Certificate: Transit Protection Driver,NQF LEVEL 05,Logistics & Supply Chain,Security Driver,Related,4,Starter title-based mapping,
C0379,Q0742,118747,Occupational Certificate: Transit Protection Driver,NQF LEVEL 05,Logistics & Supply Chain,Cash-in-Transit Driver,Related,4,Starter title-based mapping,
C0387,Q0743,94025,Occupational Certificate: Transport Clerk,NQF LEVEL 04,Logistics & Supply Chain,Logistics Clerk,Direct,5,Starter title-based mapping,
C0383,Q0743,94025,Occupational Certificate: Transport Clerk,NQF LEVEL 04,Logistics & Supply Chain,Freight Coordinator,Related,4,Starter title-based mapping,
C0399,Q0743,94025,Occupational Certificate: Transport Clerk,NQF LEVEL 04,Logistics & Supply Chain,Transport Clerk,Related,4,Starter title-based mapping,
C0156,Q0744,117042,Occupational Certificate: Transportation Electrician (Automotive Electrician),NQF LEVEL 04,Engineering & Trades,Electrician,Direct,5,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0154,Q0744,117042,Occupational Certificate: Transportation Electrician (Automotive Electrician),NQF LEVEL 04,Engineering & Trades,Electrical Technician,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0176,Q0744,117042,Occupational Certificate: Transportation Electrician (Automotive Electrician),NQF LEVEL 04,Engineering & Trades,Maintenance Electrician,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0156,Q0745,97388,Occupational Certificate: Transportation Electrician (Automotive Electrician),NQF LEVEL 04,Engineering & Trades,Electrician,Direct,5,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0154,Q0745,97388,Occupational Certificate: Transportation Electrician (Automotive Electrician),NQF LEVEL 04,Engineering & Trades,Electrical Technician,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0176,Q0745,97388,Occupational Certificate: Transportation Electrician (Automotive Electrician),NQF LEVEL 04,Engineering & Trades,Maintenance Electrician,Related,4,Starter title-based mapping,Qualification Title + NQF maps to multiple IDs
C0305,Q0746,101372,Occupational Certificate: Travel Professional,NQF LEVEL 05,Hospitality & Tourism,Travel Consultant,Direct,5,Starter title-based mapping,
C0304,Q0746,101372,Occupational Certificate: Travel Professional,NQF LEVEL 05,Hospitality & Tourism,Tourism Officer,Related,4,Starter title-based mapping,
C0303,Q0746,101372,Occupational Certificate: Travel Professional,NQF LEVEL 05,Hospitality & Tourism,Tour Guide,Related,4,Starter title-based mapping,
C0400,Q0747,93793,Occupational Certificate: Truck Driver,NQF LEVEL 03,Logistics & Supply Chain,Truck Driver,Direct,5,Starter title-based mapping,
C0392,Q0747,93793,Occupational Certificate: Truck Driver,NQF LEVEL 03,Logistics & Supply Chain,Professional Driver,Related,4,Starter title-based mapping,
C0381,Q0747,93793,Occupational Certificate: Truck Driver,NQF LEVEL 03,Logistics & Supply Chain,Fleet Driver,Related,4,Starter title-based mapping,
C0746,Q0748,118694,Occupational Certificate: Trustee,NQF LEVEL 04,Other / Review,Trustee,Direct,5,Starter title-based mapping,Review career mapping
C0747,Q0749,101404,Occupational Certificate: Tufting Machine Operator,NQF LEVEL 02,Other / Review,Tufting Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
C0750,Q0750,103269,Occupational Certificate: Unitary Air Conditioning Installer,NQF LEVEL 02,Other / Review,Unitary Air Conditioning Installer,Direct,5,Starter title-based mapping,Review career mapping
C0181,Q0751,103187,Occupational Certificate: Upholstery Cover Fitter,NQF LEVEL 02,Engineering & Trades,Mechanical Fitter,Direct,5,Starter title-based mapping,
C0177,Q0751,103187,Occupational Certificate: Upholstery Cover Fitter,NQF LEVEL 02,Engineering & Trades,Maintenance Fitter,Related,4,Starter title-based mapping,
C0188,Q0751,103187,Occupational Certificate: Upholstery Cover Fitter,NQF LEVEL 02,Engineering & Trades,Plant Maintenance Technician,Related,4,Starter title-based mapping,
C0181,Q0752,103185,Occupational Certificate: Upholstery Cover Fitter and Template Maker,NQF LEVEL 03,Engineering & Trades,Mechanical Fitter,Direct,5,Starter title-based mapping,
C0177,Q0752,103185,Occupational Certificate: Upholstery Cover Fitter and Template Maker,NQF LEVEL 03,Engineering & Trades,Maintenance Fitter,Related,4,Starter title-based mapping,
C0188,Q0752,103185,Occupational Certificate: Upholstery Cover Fitter and Template Maker,NQF LEVEL 03,Engineering & Trades,Plant Maintenance Technician,Related,4,Starter title-based mapping,
C0751,Q0753,103200,Occupational Certificate: Upholstery Frame Preparer,NQF LEVEL 02,Other / Review,Upholstery Frame Preparer,Direct,5,Starter title-based mapping,Review career mapping
C0254,Q0754,99700,Occupational Certificate: Valuer (Municipal Property Assessor),NQF LEVEL 05,HR & Training,Training Facilitator,Direct,5,Starter title-based mapping,
C0240,Q0754,99700,Occupational Certificate: Valuer (Municipal Property Assessor),NQF LEVEL 05,HR & Training,Assessor,Related,4,Starter title-based mapping,
C0251,Q0754,99700,Occupational Certificate: Valuer (Municipal Property Assessor),NQF LEVEL 05,HR & Training,Skills Development Facilitator,Related,4,Starter title-based mapping,
C0752,Q0755,99507,Occupational Certificate: Vehicle Damage Quantifier,NQF LEVEL 04,Other / Review,Vehicle Damage Quantifier,Direct,5,Starter title-based mapping,Review career mapping
C0121,Q0756,94182,Occupational Certificate: Vehicle Painter (Automobile and Marine Painter),NQF LEVEL 04,Construction & Building,Construction Artisan,Direct,5,Starter title-based mapping,
C0127,Q0756,94182,Occupational Certificate: Vehicle Painter (Automobile and Marine Painter),NQF LEVEL 04,Construction & Building,Site Worker,Related,4,Starter title-based mapping,
C0120,Q0756,94182,Occupational Certificate: Vehicle Painter (Automobile and Marine Painter),NQF LEVEL 04,Construction & Building,Building Maintenance Technician,Related,4,Starter title-based mapping,
C0426,Q0757,99688,Occupational Certificate: Visual Merchandiser,NQF LEVEL 03,"Marketing, Sales & Retail",Visual Merchandiser,Direct,5,Starter title-based mapping,
C0416,Q0757,99688,Occupational Certificate: Visual Merchandiser,NQF LEVEL 03,"Marketing, Sales & Retail",Retail Merchandiser,Related,4,Starter title-based mapping,
C0425,Q0757,99688,Occupational Certificate: Visual Merchandiser,NQF LEVEL 03,"Marketing, Sales & Retail",Store Display Coordinator,Related,4,Starter title-based mapping,
C0753,Q0758,101867,Occupational Certificate: Viticulture Worker,NQF LEVEL 02,Other / Review,Viticulture Worker,Direct,5,Starter title-based mapping,Review career mapping
C0754,Q0759,101371,Occupational Certificate: Warp Knitting Machine Operator,NQF LEVEL 02,Other / Review,Warp Knitting Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
C0755,Q0760,101364,Occupational Certificate: Warping Machine Operator,NQF LEVEL 02,Other / Review,Warping Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
C0756,Q0761,117010,Occupational Certificate: Water Cart Operator,NQF LEVEL 02,Other / Review,Water Cart Operator,Direct,5,Starter title-based mapping,Review career mapping
C0116,Q0762,104623,Occupational Certificate: Water Infrastructure Manager,NQF LEVEL 08,Business & Management,Water Infrastructure Manager,Direct,5,Starter title-based mapping,
C0075,Q0762,104623,Occupational Certificate: Water Infrastructure Manager,NQF LEVEL 08,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0757,Q0763,102255,Occupational Certificate: Water Process Controller,NQF LEVEL 03,Other / Review,Water Process Controller,Direct,5,Starter title-based mapping,Review career mapping
C0758,Q0764,101471,Occupational Certificate: Water Regulation Practitioner,NQF LEVEL 08,Other / Review,Water Regulation Practitioner,Direct,5,Starter title-based mapping,Review career mapping
C0212,Q0765,102581,Occupational Certificate: Water Reticulation Practitioner,NQF LEVEL 04,Engineering & Trades,Water Reticulation Practitioner,Direct,5,Starter title-based mapping,
C0160,Q0765,102581,Occupational Certificate: Water Reticulation Practitioner,NQF LEVEL 04,Engineering & Trades,Engineering Assistant,Related,4,Starter title-based mapping,
C0117,Q0766,118808,Occupational Certificate: Water Works Management Practitioner,NQF LEVEL 06,Business & Management,Water Works Management Practitioner,Direct,5,Starter title-based mapping,
C0075,Q0766,118808,Occupational Certificate: Water Works Management Practitioner,NQF LEVEL 06,Business & Management,Operations Administrator,Related,4,Starter title-based mapping,
C0181,Q0767,99696,Occupational Certificate: Weapon Systems Mechanic (Combat Weapons Fitter),NQF LEVEL 04,Engineering & Trades,Mechanical Fitter,Direct,5,Starter title-based mapping,
C0177,Q0767,99696,Occupational Certificate: Weapon Systems Mechanic (Combat Weapons Fitter),NQF LEVEL 04,Engineering & Trades,Maintenance Fitter,Related,4,Starter title-based mapping,
C0188,Q0767,99696,Occupational Certificate: Weapon Systems Mechanic (Combat Weapons Fitter),NQF LEVEL 04,Engineering & Trades,Plant Maintenance Technician,Related,4,Starter title-based mapping,
C0759,Q0768,122469,"Occupational Certificate: Wearables, Accessories and Peripherals Repairer",NQF LEVEL 04,Other / Review,Wearables,Direct,5,Starter title-based mapping,Review career mapping
C0457,Q0768,122469,"Occupational Certificate: Wearables, Accessories and Peripherals Repairer",NQF LEVEL 04,Other / Review,Accessories and Peripherals Repairer,Related,4,Starter title-based mapping,Review career mapping
C0760,Q0769,101384,Occupational Certificate: Weaving Machine Operator,NQF LEVEL 02,Other / Review,Weaving Machine Operator,Direct,5,Starter title-based mapping,Review career mapping
